"","...1","gameId","playId","nflId","time","relative_location","relative_location_list","stunt","all_front","all_back"
"4679",738371,"2021102407","3784",40608,2021-10-24 23:01:38,4,"[4.0, 2.0, 3.0, 1.0]",1,"3","4"
"4680",738759,"2021102407","3881",40608,2021-10-24 23:04:23,4,"[4.0, 3.0, 2.0, 1.0]",1,"3","4"
"4681",739163,"2021102408","223",37084,2021-10-24 20:32:35,2,"[2.0, 4.0, 1.0, 3.0]",1,"4","3"
"4682",739267,"2021102408","273",37084,2021-10-24 20:34:27,3,"[3.0, 1.0, 2.0, 4.0]",1,"3","4"
"4683",739279,"2021102408","273",37084,2021-10-24 20:34:27,3,"[3.0, 2.0, 1.0, 4.0]",1,"1","2"
"4684",739359,"2021102408","353",43372,2021-10-24 20:39:13,1,"[1.0, 3.0, 4.0, 2.0]",1,"2","3"
"4685",739367,"2021102408","353",43372,2021-10-24 20:39:13,1,"[1.0, 4.0, 3.0, 2.0]",1,"3","4"
"4686",739477,"2021102408","439",37084,2021-10-24 20:43:01,1,"[1.0, 5.0, 2.0, 3.0, 4.0]",1,"2","1"
"4687",739567,"2021102408","484",37084,2021-10-24 20:44:23,1,"[1.0, 3.0, 2.0]",1,"1","2"
"4688",739735,"2021102408","761",37084,2021-10-24 20:56:49,1,"[1.0, 4.0, 3.0, 2.0]",1,"2","3"
"4689",739991,"2021102408","922",43372,2021-10-24 21:04:20,2,"[2.0, 3.0, 4.0, 1.0]",1,"1","2"
"4690",740179,"2021102408","1083",43372,2021-10-24 21:07:48,2,"[2.0, 2.0, 4.0, 3.0]",1,"2","2"
"4691",740279,"2021102408","1105",43372,2021-10-24 21:08:35,3,"[3.0, 4.0, 1.0, 2.0]",1,"3","4"
"4692",740495,"2021102408","1385",44848,2021-10-24 21:20:14,4,"[4.0, 1.0, 3.0, 2.0]",1,"2","1"
"4693",740589,"2021102408","1414",41403,2021-10-24 21:20:53,5,"[5.0, 2.0, 3.0, 4.0, 1.0]",1,"2","1"
"4694",740609,"2021102408","1414",41403,2021-10-24 21:20:53,5,"[5.0, 3.0, 2.0, 4.0, 1.0]",1,"3","2"
"4695",740703,"2021102408","1521",43372,2021-10-24 21:29:49,1,"[1.0, 3.0, 4.0, 2.0]",1,"2","3"
"4696",740763,"2021102408","1566",43372,2021-10-24 21:31:18,4,"[4.0, 3.0, 2.0, 1.0]",1,"1","2"
"4697",740779,"2021102408","1566",43372,2021-10-24 21:31:19,3,"[3.0, 4.0, 2.0, 1.0]",1,"4","3"
"4698",741467,"2021102408","2075",43356,2021-10-24 21:54:41,4,"[4.0, 1.0, 2.0, 3.0]",1,"4","3"
"4699",741547,"2021102408","2172",37084,2021-10-24 22:11:41,1,"[1.0, 3.0, 4.0, 2.0]",1,"3","2"
"4700",741563,"2021102408","2172",37084,2021-10-24 22:11:41,2,"[2.0, 3.0, 4.0, 1.0]",1,"2","1"
"4701",741654,"2021102408","2215",37084,2021-10-24 22:12:59,2,"[2.0, 3.0, 4.0, 5.0, 1.0]",1,"4","3"
"4702",741799,"2021102408","2293",37084,2021-10-24 22:15:12,3,"[3.0, 2.0, 4.0, 1.0]",1,"2","3"
"4703",741898,"2021102408","2317",37084,2021-10-24 22:15:49,3,"[3.0, 4.0, 2.0, 1.0]",1,"2","3"
"4704",742290,"2021102408","2520",43372,2021-10-24 22:23:22,4,"[4.0, 3.0, 2.0, 1.0]",1,"1","2"
"4705",742514,"2021102408","2621",41403,2021-10-24 22:29:18,4,"[4.0, 1.0, 2.0, 3.0]",1,"2","3"
"4706",742674,"2021102408","2728",43372,2021-10-24 22:35:13,2,"[2.0, 3.0, 4.0, 1.0]",1,"1","2"
"4707",743174,"2021102408","2969",43356,2021-10-24 22:46:07,2,"[2.0, 1.0, 3.0, 4.0]",1,"3","2"
"4708",743329,"2021102408","3037",41403,2021-10-24 22:48:13,4,"[4.0, 2.0, 5.0, 3.0, 1.0]",1,"4","5"
"4709",743571,"2021102408","3358",45008,2021-10-24 23:02:33,3,"[3.0, 1.0, 2.0, 5.0, 4.0]",1,"1","2"
"4710",743611,"2021102408","3358",45008,2021-10-24 23:02:34,2,"[2.0, 1.0, 3.0, 5.0, 4.0]",1,"2","3"
"4711",743718,"2021102408","3585",41403,2021-10-24 23:12:42,2,"[2.0, 3.0, 1.0, 4.0]",1,"1","2"
"4712",743738,"2021102408","3585",41403,2021-10-24 23:12:40,1,"[1.0, 3.0, 2.0, 4.0]",1,"1","2"
"4713",743802,"2021102408","3614",41403,2021-10-24 23:13:11,1,"[1.0, 3.0, 3.0, 4.0]",1,"3","3"
"4714",744024,"2021102408","3668",41403,2021-10-24 23:14:23,2,"[2.0, 1.0, 4.0, 5.0, 3.0, 6.0]",1,"2","1"
"4715",744036,"2021102408","3668",41403,2021-10-24 23:14:24,3,"[3.0, 1.0, 4.0, 5.0, 2.0, 6.0]",1,"3","2"
"4716",744220,"2021102408","3720",41722,2021-10-24 23:15:58,2,"[2.0, 3.0, 1.0, 5.0, 4.0]",1,"4","3"
"4717",744260,"2021102408","3720",41722,2021-10-24 23:15:56,2,"[2.0, 4.0, 1.0, 5.0, 3.0]",1,"3","4"
"4718",744350,"2021102408","3744",41722,2021-10-24 23:16:36,3,"[3.0, 2.0, 4.0, 1.0]",1,"1","2"
"4719",744506,"2021102408","3766",39941,2021-10-24 23:17:23,1,"[1.0, 2.0, 3.0, 4.0, 7.0, 6.0, 5.0]",1,"3","2"
"4720",744520,"2021102408","3766",39941,2021-10-24 23:17:23,1,"[1.0, 2.0, 4.0, 3.0, 7.0, 6.0, 5.0]",1,"4","3"
"4721",744527,"2021102408","3766",39941,2021-10-24 23:17:24,1,"[1.0, 2.0, 4.0, 3.0, 6.0, 7.0, 5.0]",1,"6","7"
"4722",744604,"2021102409","75",35454,2021-10-24 20:27:13,2,"[2.0, 1.0, 3.0, 4.0, 5.0]",1,"3","4"
"4723",744624,"2021102409","75",35454,2021-10-24 20:27:14,2,"[2.0, 1.0, 3.0, 5.0, 4.0]",1,"4","5"
"4724",744649,"2021102409","75",35454,2021-10-24 20:27:14,2,"[2.0, 1.0, 4.0, 5.0, 3.0]",1,"3","4"
"4725",744852,"2021102409","288",35441,2021-10-24 20:36:17,1,"[1.0, 5.0, 3.0, 5.0, 2.0]",1,"5","5"
"4726",744937,"2021102409","288",35441,2021-10-24 20:36:19,1,"[1.0, 5.0, 4.0, 3.0, 2.0]",1,"3","4"
"4727",744994,"2021102409","330",35441,2021-10-24 20:37:37,3,"[3.0, 1.0, 4.0, 2.0]",1,"2","3"
"4728",745026,"2021102409","330",35441,2021-10-24 20:37:37,3,"[3.0, 2.0, 4.0, 1.0]",1,"2","1"
"4729",745204,"2021102409","474",35441,2021-10-24 20:46:32,4,"[4.0, 1.0, 3.0, 2.0, 5.0]",1,"2","3"
"4730",745239,"2021102409","474",35441,2021-10-24 20:46:33,5,"[5.0, 1.0, 3.0, 2.0, 4.0]",1,"4","5"
"4731",745618,"2021102409","604",41231,2021-10-24 20:49:55,4,"[4.0, 1.0, 3.0, 2.0]",1,"1","2"
"4732",746002,"2021102409","814",35441,2021-10-24 20:58:58,3,"[3.0, 1.0, 4.0, 2.0]",1,"3","2"
"4733",746006,"2021102409","814",35441,2021-10-24 20:58:58,2,"[2.0, 3.0, 4.0, 1.0]",1,"3","1"
"4734",746038,"2021102409","843",42378,2021-10-24 21:00:01,2,"[2.0, 4.0, 1.0, 3.0]",1,"3","4"
"4735",746126,"2021102409","909",41231,2021-10-24 21:01:54,3,"[3.0, 1.0, 2.0, 4.0]",1,"3","4"
"4736",746214,"2021102409","931",41231,2021-10-24 21:02:33,3,"[3.0, 2.0, 4.0, 1.0]",1,"3","4"
"4737",746238,"2021102409","931",41231,2021-10-24 21:02:30,4,"[4.0, 2.0, 3.0, 1.0]",1,"3","4"
"4738",746282,"2021102409","1035",40074,2021-10-24 21:08:21,4,"[4.0, 1.0, 3.0, 2.0]",1,"3","2"
"4739",746298,"2021102409","1035",40074,2021-10-24 21:08:21,4,"[4.0, 2.0, 3.0, 1.0]",1,"2","1"
"4740",746630,"2021102409","1176",41231,2021-10-24 21:14:40,2,"[2.0, 3.0, 1.0, 4.0, 5.0]",1,"2","1"
"4741",746750,"2021102409","1198",41231,2021-10-24 21:15:19,2,"[2.0, 4.0, 3.0, 1.0, 5.0]",1,"2","1"
"4742",746765,"2021102409","1198",41231,2021-10-24 21:15:19,2,"[2.0, 5.0, 3.0, 1.0, 4.0]",1,"4","5"
"4743",746862,"2021102409","1266",35441,2021-10-24 21:19:38,1,"[1.0, 4.0, 2.0, 3.0]",1,"2","1"
"4744",747122,"2021102409","1365",41231,2021-10-24 21:23:10,4,"[4.0, 1.0, 3.0, 2.0]",1,"2","1"
"4745",747320,"2021102409","1409",41231,2021-10-24 21:24:27,4,"[4.0, 3.0, 2.0, 5.0, 1.0]",1,"5","4"
"4746",747578,"2021102409","1496",35441,2021-10-24 21:28:57,3,"[3.0, 2.0, 4.0, 1.0]",1,"3","4"
"4747",747652,"2021102409","1559",35454,2021-10-24 21:30:26,5,"[5.0, 5.0, 3.0, 6.0, 1.0, 2.0]",1,"5","5"
"4748",747712,"2021102409","1559",35454,2021-10-24 21:30:27,4,"[4.0, 5.0, 2.0, 6.0, 1.0, 3.0]",1,"3","2"
"4749",747800,"2021102409","1625",35454,2021-10-24 21:33:11,5,"[5.0, 6.0, 3.0, 7.0, 2.0, 4.0, 1.0]",1,"5","6"
"4750",747835,"2021102409","1625",35454,2021-10-24 21:33:12,5,"[5.0, 6.0, 4.0, 7.0, 2.0, 3.0, 1.0]",1,"3","4"
"4751",748191,"2021102409","1882",35441,2021-10-24 21:43:44,5,"[5.0, 2.0, 4.0, 3.0, 1.0]",1,"5","4"
"4752",748241,"2021102409","1882",35441,2021-10-24 21:43:45,5,"[5.0, 2.0, 3.0, 4.0, 1.0]",1,"4","3"
"4753",748296,"2021102409","1882",35441,2021-10-24 21:43:46,5,"[5.0, 3.0, 2.0, 4.0, 1.0]",1,"3","2"
"4754",748447,"2021102409","1954",35441,2021-10-24 21:45:16,3,"[3.0, 1.0, 2.0]",1,"3","2"
"4755",748468,"2021102409","1954",35441,2021-10-24 21:45:16,3,"[3.0, 2.0, 1.0]",1,"1","2"
"4756",748564,"2021102409","1997",35454,2021-10-24 21:48:46,1,"[1.0, 4.0, 5.0, 3.0, 2.0]",1,"2","3"
"4757",748589,"2021102409","1997",35454,2021-10-24 21:48:46,1,"[1.0, 5.0, 4.0, 3.0, 2.0]",1,"4","5"
"4758",748670,"2021102409","2016",41231,2021-10-24 21:49:33,3,"[3.0, 4.0, 2.0, 1.0]",1,"4","3"
"4759",748746,"2021102409","2038",41231,2021-10-24 21:50:15,3,"[3.0, 4.0, 1.0, 2.0]",2,"c(""3"", ""1"")","c(""4"", ""2"")"
"4760",748858,"2021102409","2199",41231,2021-10-24 21:54:20,4,"[4.0, 2.0, 3.0, 1.0]",1,"2","3"
"4761",748874,"2021102409","2199",41231,2021-10-24 21:54:20,3,"[3.0, 2.0, 4.0, 1.0]",1,"3","4"
"4762",749186,"2021102409","2305",41231,2021-10-24 21:58:40,4,"[4.0, 3.0, 1.0, 2.0]",1,"3","4"
"4763",749451,"2021102409","2627",35441,2021-10-24 22:23:04,2,"[2.0, 1.0, 5.0, 3.0, 4.0]",1,"4","3"
"4764",749461,"2021102409","2627",35441,2021-10-24 22:23:04,3,"[3.0, 1.0, 5.0, 2.0, 4.0]",1,"3","2"
"4765",749601,"2021102409","2656",35454,2021-10-24 22:23:42,1,"[1.0, 2.0, 5.0, 4.0, 3.0]",1,"3","2"
"4766",749686,"2021102409","2741",35454,2021-10-24 22:25:47,3,"[3.0, 2.0, 4.0, 1.0, 6.0, 5.0]",1,"3","2"
"4767",749722,"2021102409","2741",35454,2021-10-24 22:25:47,3,"[3.0, 2.0, 5.0, 1.0, 6.0, 4.0]",1,"4","5"
"4768",749740,"2021102409","2741",35454,2021-10-24 22:25:48,3,"[3.0, 1.0, 5.0, 2.0, 6.0, 4.0]",1,"2","1"
"4769",750258,"2021102409","3269",40001,2021-10-24 22:50:52,2,"[2.0, 3.0, 4.0, 1.0]",1,"3","4"
"4770",750374,"2021102409","3314",40001,2021-10-24 22:52:03,2,"[2.0, 4.0, 3.0, 1.0, 5.0]",1,"2","3"
"4771",750478,"2021102409","3336",40001,2021-10-24 22:52:40,2,"[2.0, 3.0, 4.0, 1.0]",1,"4","3"
"4772",750646,"2021102409","3458",40074,2021-10-24 23:00:03,4,"[4.0, 2.0, 1.0, 3.0]",1,"4","3"
"4773",750737,"2021102409","3507",35441,2021-10-24 23:01:13,3,"[3.0, 4.0, 2.0, 1.0, 5.0]",1,"3","4"
"4774",750752,"2021102409","3507",35441,2021-10-24 23:01:13,2,"[2.0, 4.0, 3.0, 1.0, 5.0]",1,"2","3"
"4775",750917,"2021102409","3701",41231,2021-10-24 23:10:08,5,"[5.0, 4.0, 2.0, 3.0, 1.0]",1,"2","3"
"4776",751350,"2021102409","3930",42560,2021-10-24 23:18:15,3,"[3.0, 1.0, 2.0, 4.0]",1,"1","2"
"4777",751378,"2021102409","3930",42560,2021-10-24 23:18:16,3,"[3.0, 1.0, 3.0, 4.0]",1,"3","3"
"4778",751547,"2021102409","3997",41338,2021-10-24 23:20:13,1,"[1.0, 5.0, 4.0, 2.0, 3.0]",1,"4","3"
"4779",751637,"2021102409","3997",41338,2021-10-24 23:20:15,2,"[2.0, 5.0, 4.0, 1.0, 3.0]",1,"1","2"
"4780",751798,"2021102410","141",43296,2021-10-25 00:25:10,1,"[1.0, 2.0, 3.0, 5.0, 4.0]",1,"3","4"
"4781",752332,"2021102410","679",43296,2021-10-25 00:50:22,2,"[2.0, 4.0, 1.0, 4.0, 5.0]",1,"4","4"
"4782",752378,"2021102410","754",43296,2021-10-25 00:52:21,2,"[2.0, 4.0, 3.0, 1.0]",1,"2","3"
"4783",752659,"2021102410","854",41256,2021-10-25 00:58:08,5,"[5.0, 1.0, 4.0, 3.0, 2.0]",1,"3","4"
"4784",752762,"2021102410","969",42360,2021-10-25 01:04:17,4,"[4.0, 2.0, 3.0, 1.0]",1,"3","2"
"4785",752950,"2021102410","1038",43296,2021-10-25 01:06:36,2,"[2.0, 1.0, 3.0, 4.0]",1,"3","2"
"4786",753026,"2021102410","1127",41919,2021-10-25 01:11:37,1,"[1.0, 3.0, 4.0, 2.0]",1,"2","1"
"4787",753106,"2021102410","1177",41249,2021-10-25 01:12:59,4,"[4.0, 3.0, 1.0, 2.0]",1,"1","2"
"4788",753146,"2021102410","1177",41249,2021-10-25 01:13:00,4,"[4.0, 2.0, 1.0, 3.0]",1,"2","3"
"4789",753269,"2021102410","1345",41249,2021-10-25 01:21:06,4,"[4.0, 3.0, 5.0, 2.0, 1.0]",1,"4","5"
"4790",753354,"2021102410","1437",43296,2021-10-25 01:27:03,2,"[2.0, 1.0, 4.0, 3.0]",1,"3","4"
"4791",753450,"2021102410","1524",41249,2021-10-25 01:31:52,4,"[4.0, 3.0, 1.0, 2.0]",1,"2","1"
"4792",753494,"2021102410","1635",43296,2021-10-25 01:35:08,5,"[5.0, 1.0, 2.0, 4.0, 3.0, 7.0, 6.0]",1,"1","2"
"4793",753550,"2021102410","1635",43296,2021-10-25 01:35:09,4,"[4.0, 1.0, 2.0, 5.0, 3.0, 7.0, 7.0]",1,"7","4"
"4794",753599,"2021102410","1635",43296,2021-10-25 01:35:09,4,"[4.0, 1.0, 3.0, 5.0, 2.0, 6.0, 7.0]",1,"3","2"
"4795",753710,"2021102410","1752",42360,2021-10-25 01:40:21,4,"[4.0, 3.0, 1.0, 2.0]",1,"2","1"
"4796",753860,"2021102410","2126",41249,2021-10-25 02:04:53,1,"[1.0, 3.0, 2.0, 4.0, 5.0]",1,"3","4"
"4797",754054,"2021102410","2150",41249,2021-10-25 02:05:35,1,"[1.0, 5.0, 4.0, 2.0, 6.0, 3.0]",1,"4","3"
"4798",754096,"2021102410","2150",41249,2021-10-25 02:05:36,2,"[2.0, 5.0, 4.0, 1.0, 6.0, 3.0]",1,"1","2"
"4799",754108,"2021102410","2150",41249,2021-10-25 02:05:36,2,"[2.0, 4.0, 5.0, 1.0, 6.0, 3.0]",1,"4","5"
"4800",754298,"2021102410","2461",43296,2021-10-25 02:20:56,3,"[3.0, 4.0, 1.0, 2.0]",1,"2","1"
"4801",754302,"2021102410","2461",43296,2021-10-25 02:20:56,4,"[4.0, 3.0, 1.0, 2.0]",1,"3","4"
"4802",754378,"2021102410","2485",43938,2021-10-25 02:21:41,2,"[2.0, 1.0, 3.0, 4.0]",1,"3","4"
"4803",754574,"2021102410","2561",42360,2021-10-25 02:24:13,1,"[1.0, 4.0, 3.0, 3.0]",1,"3","3"
"4804",755472,"2021102410","3137",43296,2021-10-25 02:46:56,2,"[2.0, 4.0, 1.0, 3.0, 5.0]",1,"3","4"
"4805",755854,"2021102410","3434",41249,2021-10-25 02:57:56,4,"[4.0, 3.0, 2.0, 1.0]",1,"2","1"
"4806",755970,"2021102410","3520",43296,2021-10-25 03:03:09,1,"[1.0, 3.0, 2.0, 4.0]",1,"2","1"
"4807",756054,"2021102410","3548",43296,2021-10-25 03:03:54,4,"[4.0, 1.0, 2.0, 3.0]",1,"3","4"
"4808",756066,"2021102410","3548",43296,2021-10-25 03:03:54,4,"[4.0, 2.0, 1.0, 3.0]",1,"1","2"
"4809",756192,"2021102410","3600",42360,2021-10-25 03:06:26,5,"[5.0, 3.0, 1.0, 4.0, 2.0]",1,"2","1"
"4810",756774,"2021102410","3882",43296,2021-10-25 03:17:52,4,"[4.0, 1.0, 2.0, 3.0]",1,"4","3"
"4811",757542,"2021102500","694",37097,2021-10-26 00:42:57,1,"[1.0, 3.0, 2.0, 4.0]",1,"4","3"
"4812",757574,"2021102500","694",37097,2021-10-26 00:42:58,1,"[1.0, 2.0, 3.0, 4.0]",1,"3","2"
"4813",757662,"2021102500","786",35493,2021-10-26 00:47:50,1,"[1.0, 3.0, 2.0, 4.0]",1,"3","4"
"4814",757686,"2021102500","786",35493,2021-10-26 00:47:51,2,"[2.0, 3.0, 1.0, 4.0]",1,"2","1"
"4815",757754,"2021102500","833",42553,2021-10-26 00:49:39,3,"[3.0, 4.0, 1.0, 2.0]",1,"2","3"
"4816",757991,"2021102500","933",37097,2021-10-26 00:56:16,2,"[2.0, 3.0, 5.0, 1.0, 4.0]",1,"3","4"
"4817",758341,"2021102500","1104",35562,2021-10-26 01:04:07,1,"[1.0, 2.0, 5.0, 3.0, 4.0]",2,"c(""2"", ""5"")","c(""1"", ""4"")"
"4818",758548,"2021102500","1264",43318,2021-10-26 01:09:26,5,"[5.0, 2.0, 3.0, 4.0, 1.0]",1,"2","1"
"4819",758662,"2021102500","1347",35562,2021-10-26 01:12:44,3,"[3.0, 4.0, 2.0, 1.0]",1,"3","2"
"4820",758730,"2021102500","1415",40825,2021-10-26 01:16:43,4,"[4.0, 3.0, 2.0, 1.0]",1,"1","2"
"4821",758766,"2021102500","1415",40825,2021-10-26 01:16:44,4,"[4.0, 2.0, 3.0, 1.0]",1,"3","2"
"4822",758870,"2021102500","1478",35562,2021-10-26 01:18:51,1,"[1.0, 4.0, 2.0, 3.0, 5.0]",1,"2","3"
"4823",759313,"2021102500","1751",37097,2021-10-26 01:30:25,1,"[1.0, 3.0, 2.0]",1,"3","2"
"4824",759406,"2021102500","1792",35493,2021-10-26 01:32:02,4,"[4.0, 2.0, 2.0, 3.0]",1,"2","2"
"4825",759710,"2021102500","1879",35493,2021-10-26 01:35:40,3,"[3.0, 1.0, 4.0, 2.0]",1,"3","4"
"4826",759718,"2021102500","1879",35493,2021-10-26 01:35:40,3,"[3.0, 2.0, 4.0, 1.0]",1,"2","1"
"4827",759982,"2021102500","1953",35493,2021-10-26 01:37:08,4,"[4.0, 1.0, 2.0, 3.0]",1,"2","3"
"4828",760102,"2021102500","2047",37097,2021-10-26 01:39:55,1,"[1.0, 3.0, 4.0, 2.0]",1,"4","3"
"4829",760274,"2021102500","2243",35562,2021-10-26 01:59:06,3,"[3.0, 1.0, 2.0, 4.0]",1,"3","4"
"4830",760497,"2021102500","2348",34465,2021-10-26 02:03:58,4,"[4.0, 5.0, 3.0, 2.0, 1.0]",1,"4","5"
"4831",760778,"2021102500","2553",35562,2021-10-26 02:13:08,4,"[4.0, 3.0, 1.0, 2.0]",1,"3","4"
"4832",760882,"2021102500","2603",35562,2021-10-26 02:14:31,3,"[3.0, 4.0, 1.0, 3.0]",1,"3","3"
"4833",761046,"2021102500","2835",35493,2021-10-26 02:26:24,4,"[4.0, 3.0, 2.0, 1.0]",1,"1","2"
"4834",761126,"2021102500","2934",37097,2021-10-26 02:29:59,1,"[1.0, 2.0, 4.0, 3.0]",1,"4","3"
"4835",761234,"2021102500","3030",35493,2021-10-26 02:35:50,1,"[1.0, 3.0, 2.0, 4.0]",1,"3","4"
"4836",761238,"2021102500","3030",35493,2021-10-26 02:35:50,2,"[2.0, 3.0, 1.0, 4.0]",1,"1","2"
"4837",761430,"2021102500","3139",35493,2021-10-26 02:41:15,2,"[2.0, 4.0, 1.0, 3.0]",1,"2","1"
"4838",761494,"2021102500","3165",35493,2021-10-26 02:42:01,1,"[1.0, 4.0, 6.0, 3.0, 2.0, 5.0]",1,"3","2"
"4839",761524,"2021102500","3165",35493,2021-10-26 02:42:01,2,"[2.0, 4.0, 6.0, 3.0, 1.0, 5.0]",1,"2","1"
"4840",761548,"2021102500","3165",35493,2021-10-26 02:42:02,2,"[2.0, 5.0, 6.0, 3.0, 1.0, 4.0]",1,"4","5"
"4841",761608,"2021102500","3238",38607,2021-10-26 02:45:57,5,"[5.0, 5.0, 6.0, 1.0, 3.0, 2.0]",1,"5","5"
"4842",761680,"2021102500","3238",38607,2021-10-26 02:45:58,3,"[3.0, 5.0, 6.0, 1.0, 4.0, 2.0]",1,"3","4"
"4843",761826,"2021102500","3260",37097,2021-10-26 02:46:39,5,"[5.0, 4.0, 3.0, 2.0, 1.0]",1,"2","3"
"4844",761851,"2021102500","3260",37097,2021-10-26 02:46:39,5,"[5.0, 3.0, 4.0, 2.0, 1.0]",1,"3","4"
"4845",762038,"2021102500","3350",37097,2021-10-26 02:49:11,4,"[4.0, 2.0, 1.0, 3.0]",1,"2","3"
"4846",762122,"2021102500","3395",44871,2021-10-26 02:50:24,1,"[1.0, 2.0, 4.0, 3.0]",1,"3","2"
"4847",762294,"2021102500","3424",34465,2021-10-26 02:51:03,7,"[7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0]",1,"5","4"
"4848",762432,"2021102500","3484",35562,2021-10-26 02:55:22,1,"[1.0, 5.0, 4.0, 2.0, 3.0]",1,"3","4"
"4849",762437,"2021102500","3484",35562,2021-10-26 02:55:22,1,"[1.0, 5.0, 4.0, 3.0, 2.0]",1,"3","2"
"4850",762522,"2021102500","3506",35493,2021-10-26 02:56:05,3,"[3.0, 2.0, 4.0, 5.0, 1.0]",1,"3","2"
"4851",762557,"2021102500","3506",35493,2021-10-26 02:56:06,3,"[3.0, 1.0, 4.0, 5.0, 2.0]",1,"2","1"
"4852",762750,"2021102500","3624",35562,2021-10-26 03:00:26,4,"[4.0, 1.0, 2.0, 3.0]",1,"3","4"
"4853",762834,"2021102500","3660",41786,2021-10-26 03:02:44,2,"[2.0, 3.0, 1.0, 4.0]",1,"2","1"
"4854",762846,"2021102500","3660",41786,2021-10-26 03:02:44,2,"[2.0, 4.0, 1.0, 3.0]",1,"3","4"
"4855",762922,"2021102500","3684",41786,2021-10-26 03:03:28,1,"[1.0, 2.0, 4.0, 3.0]",1,"3","4"
"4856",763010,"2021102500","3735",35562,2021-10-26 03:05:16,1,"[1.0, 4.0, 2.0, 3.0]",1,"3","4"
"4857",763226,"2021102500","3904",37097,2021-10-26 03:13:42,4,"[4.0, 2.0, 3.0, 1.0]",1,"1","2"
"4858",763414,"2021102500","3945",37097,2021-10-26 03:14:35,4,"[4.0, 3.0, 2.0, 1.0]",1,"2","3"
"4859",763442,"2021102500","3945",37097,2021-10-26 03:14:36,3,"[3.0, 4.0, 2.0, 1.0]",1,"3","4"
"4860",763890,"2021102800","368",42401,2021-10-29 00:34:49,4,"[4.0, 3.0, 2.0, 1.0]",1,"4","3"
"4861",763990,"2021102800","392",38551,2021-10-29 00:35:36,1,"[1.0, 4.0, 3.0, 2.0]",1,"3","2"
"4862",764270,"2021102800","519",42381,2021-10-29 00:41:56,3,"[3.0, 2.0, 1.0, 4.0]",1,"3","4"
"4863",764970,"2021102800","1261",38551,2021-10-29 01:22:09,4,"[4.0, 1.0, 3.0, 2.0]",1,"2","3"
"4864",765002,"2021102800","1261",38551,2021-10-29 01:22:10,3,"[3.0, 1.0, 4.0, 2.0]",1,"3","4"
"4865",765112,"2021102800","1454",38551,2021-10-29 01:30:46,2,"[2.0, 5.0, 4.0, 6.0, 1.0, 3.0]",1,"1","2"
"4866",765292,"2021102800","1489",38551,2021-10-29 01:32:03,1,"[1.0, 6.0, 4.0, 5.0, 2.0, 3.0]",1,"5","6"
"4867",765800,"2021102800","1735",42427,2021-10-29 01:42:35,4,"[4.0, 2.0, 1.0, 5.0, 3.0]",1,"1","2"
"4868",765922,"2021102800","1860",38551,2021-10-29 01:48:15,4,"[4.0, 3.0, 2.0, 1.0]",1,"2","1"
"4869",765942,"2021102800","1860",38551,2021-10-29 01:48:13,4,"[4.0, 3.0, 1.0, 2.0]",1,"1","2"
"4870",766146,"2021102800","1942",38551,2021-10-29 01:51:37,4,"[4.0, 2.0, 1.0, 3.0]",1,"1","2"
"4871",767026,"2021102800","2641",41403,2021-10-29 02:34:11,5,"[5.0, 2.0, 3.0, 4.0, 1.0]",1,"4","5"
"4872",767046,"2021102800","2641",41403,2021-10-29 02:34:08,4,"[4.0, 2.0, 3.0, 5.0, 1.0]",1,"4","5"
"4873",767239,"2021102800","2897",38551,2021-10-29 02:46:27,3,"[3.0, 4.0, 1.0, 2.0]",1,"3","4"
"4874",767423,"2021102800","3007",42381,2021-10-29 02:51:59,1,"[1.0, 2.0, 4.0, 3.0]",1,"3","4"
"4875",767510,"2021102800","3052",38556,2021-10-29 02:55:47,1,"[1.0, 2.0, 3.0, 4.0, 5.0]",1,"3","2"
"4876",767726,"2021102800","3096",38556,2021-10-29 02:57:15,3,"[3.0, 1.0, 4.0, 2.0, 5.0]",1,"3","2"
"4877",767746,"2021102800","3096",38556,2021-10-29 02:57:15,3,"[3.0, 2.0, 4.0, 1.0, 5.0]",1,"2","1"
"4878",767831,"2021102800","3125",42381,2021-10-29 02:58:02,2,"[2.0, 1.0, 3.0, 4.0]",1,"2","1"
"4879",768254,"2021102800","3346",38551,2021-10-29 03:07:32,2,"[2.0, 5.0, 2.0, 3.0, 4.0]",1,"2","2"
"4880",768279,"2021102800","3346",38551,2021-10-29 03:07:33,3,"[3.0, 5.0, 1.0, 2.0, 4.0]",1,"2","3"
"4881",768491,"2021102800","3708",41403,2021-10-29 03:21:55,1,"[1.0, 5.0, 4.0, 6.0, 3.0, 2.0]",1,"3","2"
"4882",768533,"2021102800","3708",41403,2021-10-29 03:21:56,1,"[1.0, 5.0, 3.0, 6.0, 4.0, 2.0]",1,"4","3"
"4883",768627,"2021102800","3751",42381,2021-10-29 03:23:29,1,"[1.0, 4.0, 2.0, 3.0]",1,"3","4"
"4884",768719,"2021102800","3773",38556,2021-10-29 03:24:14,1,"[1.0, 2.0, 4.0, 3.0]",2,"c(""1"", ""3"")","c(""2"", ""4"")"
"4885",768968,"2021102800","3917",38556,2021-10-29 03:28:46,4,"[4.0, 1.0, 3.0, 2.0, 5.0]",1,"4","3"
"4886",769033,"2021102800","3917",38556,2021-10-29 03:28:47,4,"[4.0, 2.0, 3.0, 1.0, 5.0]",1,"2","1"
